Source,Station,Latitude,Longitude,Region,SubRegion,YearAdj,Season,Month,Date,Datetime,DissAmmonia_Sign,DissAmmonia,DissNitrateNitrite_Sign,DissNitrateNitrite,DissOrthophos_Sign,DissOrthophos
EMP,MD7,38.12513,-121.497,SouthCentral,Lower Mokelumne River,1979,Fall,9,1979-09-11,1979-09-11T18:00:00Z,=,0.07,=,0.14,=,0.08
EMP,P10,37.8912,-121.4894,SouthCentral,Middle River,1979,Fall,9,1979-09-11,1979-09-11T21:00:00Z,=,0.04,=,0.17,=,0.08
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1979,Fall,9,1979-09-11,1979-09-11T19:00:00Z,=,0.06,=,0.75,=,0.2
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1979,Fall,9,1979-09-12,1979-09-12T20:00:00Z,=,0.03,=,0.2,=,0.09
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1979,Fall,9,1979-09-12,1979-09-12T18:00:00Z,=,0.04,=,0.2,=,0.09
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1979,Fall,9,1979-09-12,1979-09-12T20:00:00Z,=,0.06,=,0.16,=,0.1
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1979,Fall,9,1979-09-12,1979-09-12T17:00:00Z,=,0.02,=,0.12,=,0.08
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1979,Fall,9,1979-09-12,1979-09-12T15:00:00Z,=,0.02,=,0.01,=,0.06
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1979,Fall,9,1979-09-12,1979-09-12T16:00:00Z,=,0.02,=,0.02,=,0.06
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1979,Fall,9,1979-09-13,1979-09-13T19:00:00Z,=,0.02,=,0.02,=,0.06
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1979,Fall,9,1979-09-13,1979-09-13T19:00:00Z,=,0.03,=,0.16,=,0.08
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1979,Fall,9,1979-09-13,1979-09-13T20:00:00Z,=,0.03,=,0.16,=,0.08
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1979,Fall,9,1979-09-13,1979-09-13T20:00:00Z,=,0.03,=,0.19,=,0.08
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1979,Fall,9,1979-09-13,1979-09-13T20:00:00Z,=,0.03,=,0.19,=,0.09
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1979,Fall,9,1979-09-13,1979-09-13T18:00:00Z,=,0.06,=,0.11,=,0.09
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1979,Fall,9,1979-09-13,1979-09-13T18:00:00Z,=,0.02,=,0.02,=,0.06
USGS-CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,1979,Fall,9,1979-09-13,1979-09-13T17:00:00Z,=,NA,=,0.09,=,NA
USGS-SFBP,3,38.051667,-121.88,Confluence,Confluence,1979,Fall,9,1979-09-18,1979-09-18T14:52:00Z,=,0.00630315,=,0.12662328,=,0.07805448000000001
USGS-SFBP,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1979,Fall,9,1979-09-18,1979-09-18T15:58:30Z,=,0.0015407700000000001,=,0.00924462,=,0.05544346000000001
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1979,Fall,9,1979-09-24,1979-09-24T16:00:00Z,=,0.19,=,0.1,=,NA
EMP,C7,37.78607,-121.3077,SouthCentral,Upper San Joaquin River,1979,Fall,9,1979-09-24,1979-09-24T20:00:00Z,=,0.11,=,1,=,NA
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1979,Fall,9,1979-09-24,1979-09-24T18:00:00Z,=,0.13,=,0.05,=,NA
EMP,P10,37.8912,-121.4894,SouthCentral,Middle River,1979,Fall,9,1979-09-24,1979-09-24T19:00:00Z,=,0.06,=,0.2,=,NA
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1979,Fall,9,1979-09-25,1979-09-25T21:00:00Z,=,0.03,=,0.18,=,NA
EMP,MD6,38.1415,-121.4687,SouthCentral,Lower Mokelumne River,1979,Fall,9,1979-09-25,1979-09-25T17:00:00Z,=,0.02,=,0.03,=,NA
EMP,MD7,38.12513,-121.497,SouthCentral,Lower Mokelumne River,1979,Fall,9,1979-09-25,1979-09-25T18:00:00Z,=,0.07,=,0.12,=,NA
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1979,Fall,9,1979-09-25,1979-09-25T19:00:00Z,=,0.14,=,1,=,NA
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1979,Fall,9,1979-09-26,1979-09-26T19:00:00Z,=,0.06,=,0.22,=,NA
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1979,Fall,9,1979-09-26,1979-09-26T17:00:00Z,=,0.04,=,0.24,=,NA
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1979,Fall,9,1979-09-26,1979-09-26T18:00:00Z,=,0.08,=,0.19,=,NA
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1979,Fall,9,1979-09-26,1979-09-26T19:00:00Z,=,0.1,=,0.18,=,NA
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1979,Fall,9,1979-09-26,1979-09-26T16:00:00Z,=,0.04,=,0.18,=,NA
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1979,Fall,9,1979-09-26,1979-09-26T14:00:00Z,=,0.02,=,0.03,=,NA
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1979,Fall,9,1979-09-26,1979-09-26T15:00:00Z,=,0.02,=,0.05,=,NA
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1979,Fall,10,1979-10-09,1979-10-09T16:00:00Z,=,0.18,=,0.12,=,0.09
EMP,C7,37.78607,-121.3077,SouthCentral,Upper San Joaquin River,1979,Fall,10,1979-10-09,1979-10-09T20:00:00Z,=,0.09,=,0.97,=,0.12
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1979,Fall,10,1979-10-09,1979-10-09T18:00:00Z,=,0.03,=,0.16,=,0.08
EMP,P10,37.8912,-121.4894,SouthCentral,Middle River,1979,Fall,10,1979-10-09,1979-10-09T19:00:00Z,=,0.05,=,0.42,=,0.1
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1979,Fall,10,1979-10-10,1979-10-10T21:00:00Z,=,0.04,=,0.24,=,0.08
EMP,MD6,38.1415,-121.4687,SouthCentral,Lower Mokelumne River,1979,Fall,10,1979-10-10,1979-10-10T17:00:00Z,=,0.02,=,0.03,=,0.04
EMP,MD7,38.12513,-121.497,SouthCentral,Lower Mokelumne River,1979,Fall,10,1979-10-10,1979-10-10T17:00:00Z,=,0.1,=,0.16,=,0.08
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1979,Fall,10,1979-10-10,1979-10-10T19:00:00Z,=,0.09,=,0.86,=,0.14
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1979,Fall,10,1979-10-11,1979-10-11T19:00:00Z,=,0.03,=,0.25,=,0.1
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1979,Fall,10,1979-10-11,1979-10-11T17:00:00Z,=,0.04,=,0.26,=,0.1
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1979,Fall,10,1979-10-11,1979-10-11T18:00:00Z,=,0.05,=,0.23,=,0.09
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1979,Fall,10,1979-10-11,1979-10-11T19:00:00Z,=,0.09,=,0.19,=,0.08
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1979,Fall,10,1979-10-11,1979-10-11T17:00:00Z,=,0.03,=,0.22,=,0.1
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1979,Fall,10,1979-10-11,1979-10-11T15:00:00Z,=,0.02,=,0.11,=,0.07
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1979,Fall,10,1979-10-11,1979-10-11T16:00:00Z,=,0.02,=,0.16,=,0.08
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1979,Fall,10,1979-10-12,1979-10-12T17:00:00Z,=,0.01,=,0.17,=,0.08
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1979,Fall,10,1979-10-12,1979-10-12T18:00:00Z,=,0.03,=,0.24,=,0.1
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1979,Fall,10,1979-10-12,1979-10-12T19:00:00Z,=,0.03,=,0.24,=,0.1
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1979,Fall,10,1979-10-12,1979-10-12T16:00:00Z,=,0.07,=,0.19,=,0.1
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1979,Fall,10,1979-10-12,1979-10-12T17:00:00Z,=,0.01,=,0.16,=,0.08
USGS-CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,1979,Fall,10,1979-10-17,1979-10-17T17:00:00Z,=,0.21,=,0.12,=,NA
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1979,Fall,10,1979-10-22,1979-10-22T15:00:00Z,=,0.24,=,0.17,=,NA
EMP,C7,37.78607,-121.3077,SouthCentral,Upper San Joaquin River,1979,Fall,10,1979-10-22,1979-10-22T19:00:00Z,=,0.11,=,0.7,=,NA
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1979,Fall,10,1979-10-22,1979-10-22T16:00:00Z,=,0.05,=,0.19,=,NA
EMP,P10,37.8912,-121.4894,SouthCentral,Middle River,1979,Fall,10,1979-10-22,1979-10-22T18:00:00Z,=,0.08,=,0.52,=,NA
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1979,Fall,10,1979-10-24,1979-10-24T21:00:00Z,=,0.02,=,0.3,=,NA
EMP,MD6,38.1415,-121.4687,SouthCentral,Lower Mokelumne River,1979,Fall,10,1979-10-24,1979-10-24T17:00:00Z,=,0.01,=,0.02,=,NA
EMP,MD7,38.12513,-121.497,SouthCentral,Lower Mokelumne River,1979,Fall,10,1979-10-24,1979-10-24T18:00:00Z,=,0.09,=,0.17,=,NA
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1979,Fall,10,1979-10-24,1979-10-24T19:00:00Z,=,0.14,=,0.66,=,NA
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1979,Fall,10,1979-10-25,1979-10-25T18:00:00Z,=,0.02,=,0.28,=,NA
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1979,Fall,10,1979-10-25,1979-10-25T16:00:00Z,=,0.02,=,0.29,=,NA
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1979,Fall,10,1979-10-25,1979-10-25T17:00:00Z,=,0.05,=,0.28,=,NA
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1979,Fall,10,1979-10-25,1979-10-25T19:00:00Z,=,0.09,=,0.24,=,NA
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1979,Fall,10,1979-10-25,1979-10-25T16:00:00Z,=,0.02,=,0.24,=,NA
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1979,Fall,10,1979-10-25,1979-10-25T14:00:00Z,=,0.05,=,0.1,=,NA
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1979,Fall,10,1979-10-25,1979-10-25T15:00:00Z,=,0.04,=,0.22,=,NA
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1979,Fall,10,1979-10-26,1979-10-26T17:00:00Z,=,0.03,=,0.24,=,NA
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1979,Fall,10,1979-10-26,1979-10-26T18:00:00Z,=,0.02,=,0.28,=,NA
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1979,Fall,10,1979-10-26,1979-10-26T18:00:00Z,=,0.02,=,0.26,=,NA
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1979,Fall,10,1979-10-26,1979-10-26T17:00:00Z,=,0.02,=,0.28,=,NA
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1979,Fall,10,1979-10-26,1979-10-26T19:00:00Z,=,0.02,=,0.28,=,NA
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1979,Fall,10,1979-10-26,1979-10-26T16:00:00Z,=,0.08,=,0.17,=,NA
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1979,Fall,10,1979-10-26,1979-10-26T16:00:00Z,=,0.03,=,0.14,=,NA
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1979,Fall,11,1979-11-14,1979-11-14T21:00:00Z,=,0.04,=,0.36,=,0.08
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1979,Fall,11,1979-11-14,1979-11-14T22:00:00Z,=,0.03,=,0.37,=,0.08
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1979,Fall,11,1979-11-14,1979-11-14T23:00:00Z,=,0.03,=,0.38,=,0.08
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1979,Fall,11,1979-11-14,1979-11-14T20:00:00Z,=,0.06,=,0.36,=,0.09
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1979,Fall,11,1979-11-14,1979-11-14T20:00:00Z,=,0.07,=,0.35,=,0.09
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1979,Fall,11,1979-11-14,1979-11-14T22:00:00Z,=,0.1,=,0.3,=,0.08
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1979,Fall,11,1979-11-14,1979-11-14T19:00:00Z,=,0.05,=,0.37,=,0.09
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1979,Fall,11,1979-11-15,1979-11-15T21:00:00Z,=,0.07,=,0.35,=,0.09
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1979,Fall,11,1979-11-15,1979-11-15T22:00:00Z,=,0.06,=,0.37,=,0.09
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1979,Fall,11,1979-11-15,1979-11-15T22:00:00Z,=,0.04,=,0.37,=,0.09
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1979,Fall,11,1979-11-15,1979-11-15T21:00:00Z,=,0.09,=,0.2,=,0.07
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1979,Fall,11,1979-11-15,1979-11-15T19:00:00Z,=,0.1,=,0.32,=,0.08
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1979,Fall,11,1979-11-15,1979-11-15T21:00:00Z,=,0.07,=,0.31,=,0.08
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1979,Fall,11,1979-11-15,1979-11-15T19:00:00Z,=,0.07,=,0.37,=,0.09
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1979,Fall,11,1979-11-26,1979-11-26T19:00:00Z,=,0.17,=,0.18,=,0.08
EMP,C7,37.78607,-121.3077,SouthCentral,Upper San Joaquin River,1979,Fall,11,1979-11-26,1979-11-26T23:00:00Z,=,0.16,=,0.9,=,0.1
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1979,Fall,11,1979-11-26,1979-11-26T20:00:00Z,=,0.04,=,0.46,=,0.08
EMP,P10,37.8912,-121.4894,SouthCentral,Middle River,1979,Fall,11,1979-11-26,1979-11-26T22:00:00Z,=,0.09,=,0.68,=,0.09
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1979,Fall,11,1979-11-27,1979-11-27T22:00:00Z,=,0.05,=,1,=,0.07
EMP,MD6,38.1415,-121.4687,SouthCentral,Lower Mokelumne River,1979,Fall,11,1979-11-27,1979-11-27T19:00:00Z,=,0.08,=,0.23,=,0.04
EMP,MD7,38.12513,-121.497,SouthCentral,Lower Mokelumne River,1979,Fall,11,1979-11-27,1979-11-27T19:00:00Z,=,0.11,=,0.24,=,0.07
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1979,Fall,11,1979-11-27,1979-11-27T21:00:00Z,=,0.24,=,0.36,=,0.19
USGS-CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,1979,Fall,11,1979-11-27,1979-11-27T19:30:00Z,=,0.12,=,0.21,=,NA
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1980,Winter,12,1979-12-05,1979-12-05T15:00:00Z,=,0.15,=,0.17,=,0.08
EMP,C7,37.78607,-121.3077,SouthCentral,Upper San Joaquin River,1980,Winter,12,1979-12-05,1979-12-05T19:00:00Z,=,0.24,=,1.1,=,0.14
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1980,Winter,12,1979-12-05,1979-12-05T17:00:00Z,=,0.03,=,0.55,=,0.09
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1980,Winter,12,1979-12-06,1979-12-06T20:00:00Z,=,0.02,=,0.35,=,0.06
EMP,MD6,38.1415,-121.4687,SouthCentral,Lower Mokelumne River,1980,Winter,12,1979-12-06,1979-12-06T16:00:00Z,=,0.08,=,0.21,=,0.06
EMP,MD7,38.12513,-121.497,SouthCentral,Lower Mokelumne River,1980,Winter,12,1979-12-06,1979-12-06T17:00:00Z,=,0.06,=,1.3,=,0.04
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1980,Winter,12,1979-12-06,1979-12-06T19:00:00Z,=,0.22,=,0.23,=,0.28
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1980,Winter,12,1979-12-11,1979-12-11T21:00:00Z,=,0.07,=,0.31,=,0.07
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1980,Winter,12,1979-12-11,1979-12-11T20:00:00Z,=,0.08,=,0.29,=,0.07
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1980,Winter,12,1979-12-11,1979-12-11T20:00:00Z,=,0.1,=,0.24,=,0.07
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1980,Winter,12,1979-12-11,1979-12-11T22:00:00Z,=,0.1,=,0.26,=,0.07
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1980,Winter,12,1979-12-11,1979-12-11T19:00:00Z,=,0.07,=,0.34,=,0.09
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1980,Winter,12,1979-12-11,1979-12-11T17:00:00Z,=,0.09,=,0.33,=,0.06
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1980,Winter,12,1979-12-11,1979-12-11T18:00:00Z,=,0.09,=,0.37,=,0.09
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1980,Winter,12,1979-12-12,1979-12-12T19:00:00Z,=,0.08,=,0.36,=,0.09
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1980,Winter,12,1979-12-12,1979-12-12T20:00:00Z,=,0.07,=,0.33,=,0.08
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1980,Winter,12,1979-12-12,1979-12-12T20:00:00Z,=,0.06,=,0.33,=,0.08
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1980,Winter,12,1979-12-12,1979-12-12T20:00:00Z,=,0.06,=,0.34,=,0.07
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1980,Winter,12,1979-12-12,1979-12-12T21:00:00Z,=,0.06,=,1.34,=,0.08
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1980,Winter,12,1979-12-12,1979-12-12T18:00:00Z,=,0.12,=,0.34,=,0.1
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1980,Winter,12,1979-12-12,1979-12-12T19:00:00Z,=,0.09,=,0.36,=,0.1
USGS-CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,1980,Winter,12,1979-12-18,1979-12-18T18:45:00Z,=,0.16,=,0.04,=,NA
USGS-SFBP,3,38.051667,-121.88,Confluence,Confluence,1980,Winter,1,1980-01-09,1980-01-09T23:39:30Z,=,0.08152074000000001,=,0.37496739,=,0.09509018
USGS-SFBP,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1980,Winter,1,1980-01-09,1980-01-09T22:16:00Z,=,0.09916956,=,0.39569775,=,0.09694862
USGS-SFBP,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1980,Winter,1,1980-01-09,1980-01-10T01:38:00Z,=,0.08502249,=,0.28434210000000004,=,0.07991292000000001
USGS-CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,1980,Winter,1,1980-01-17,1980-01-17T19:30:00Z,=,NA,=,0.13,=,NA
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1980,Winter,2,1980-02-06,1980-02-06T17:00:00Z,=,0.07,=,0.23,=,0.04
EMP,C7,37.78607,-121.3077,SouthCentral,Upper San Joaquin River,1980,Winter,2,1980-02-06,1980-02-06T21:00:00Z,=,0.05,=,0.32,=,0.06
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1980,Winter,2,1980-02-06,1980-02-06T19:00:00Z,=,0.1,=,0.67,=,0.09
USGS-SFBP,4,38.048333,-121.935,Suisun Bay,Honker Bay,1980,Winter,2,1980-02-06,1980-02-06T23:45:30Z,=,0.10477236000000001,=,0.4006002,=,0.07960318
USGS-SFBP,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1980,Winter,2,1980-02-06,1980-02-06T22:49:30Z,=,0.09608802000000001,=,0.39933957000000003,=,0.07464734
USGS-SFBP,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1980,Winter,2,1980-02-06,1980-02-07T01:53:00Z,=,0.08516256,=,0.27159573000000004,=,0.0712402
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1980,Winter,2,1980-02-07,1980-02-07T23:00:00Z,=,0.08,=,0.42,=,0.06
EMP,MD6,38.1415,-121.4687,SouthCentral,Lower Mokelumne River,1980,Winter,2,1980-02-07,1980-02-07T17:00:00Z,=,3.5,=,0.72,=,0.98
EMP,MD7,38.12513,-121.497,SouthCentral,Lower Mokelumne River,1980,Winter,2,1980-02-07,1980-02-07T18:00:00Z,=,0.1,=,0.31,=,0.04
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1980,Winter,2,1980-02-07,1980-02-07T20:00:00Z,=,0.08,=,0.4,=,0.07
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1980,Winter,2,1980-02-13,1980-02-14T00:00:00Z,=,0.1,=,0.44,=,0.05
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1980,Winter,2,1980-02-13,1980-02-13T22:00:00Z,=,0.09,=,0.31,=,0.05
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1980,Winter,2,1980-02-13,1980-02-13T23:00:00Z,=,0.1,=,0.29,=,0.06
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1980,Winter,2,1980-02-13,1980-02-14T01:00:00Z,=,0.12,=,0.42,=,0.04
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1980,Winter,2,1980-02-13,1980-02-13T22:00:00Z,=,0.08,=,0.36,=,0.05
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1980,Winter,2,1980-02-13,1980-02-13T20:00:00Z,=,0.1,=,0.34,=,0.04
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1980,Winter,2,1980-02-13,1980-02-13T21:00:00Z,=,0.09,=,0.37,=,0.05
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1980,Winter,2,1980-02-14,1980-02-14T23:00:00Z,=,0.1,=,0.37,=,0.05
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1980,Winter,2,1980-02-14,1980-02-15T00:00:00Z,=,0.09,=,0.38,=,0.05
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1980,Winter,2,1980-02-14,1980-02-14T23:00:00Z,=,0.08,=,0.38,=,0.05
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1980,Winter,2,1980-02-14,1980-02-14T22:00:00Z,=,0.07,=,0.3,=,0.03
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1980,Winter,2,1980-02-14,1980-02-14T22:00:00Z,=,0.1,=,0.37,=,0.05
USGS-CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,1980,Winter,2,1980-02-27,1980-02-27T20:30:00Z,=,0.07,=,0.23,=,NA
USGS-SFBP,3,38.051667,-121.88,Confluence,Confluence,1980,Spring,3,1980-03-05,1980-03-06T00:55:00Z,=,0.052666319999999996,=,0.36656319000000004,=,0.05141684
USGS-SFBP,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1980,Spring,3,1980-03-05,1980-03-05T23:25:00Z,=,0.04874436,=,0.34751367,=,0.04615126
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1980,Spring,3,1980-03-10,1980-03-10T19:00:00Z,=,0.03,=,0.15,=,0.03
EMP,C7,37.78607,-121.3077,SouthCentral,Upper San Joaquin River,1980,Spring,3,1980-03-10,1980-03-10T23:00:00Z,=,0.04,=,0.29,=,0.06
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1980,Spring,3,1980-03-10,1980-03-10T21:00:00Z,=,0.08,=,0.67,=,0.14
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,1980,Spring,3,1980-03-11,1980-03-12T00:00:00Z,=,0.22,=,0.32,=,0.06
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1980,Spring,3,1980-03-11,1980-03-11T23:00:00Z,=,0.05,=,0.34,=,0.05
EMP,MD6,38.1415,-121.4687,SouthCentral,Lower Mokelumne River,1980,Spring,3,1980-03-11,1980-03-11T19:00:00Z,=,3.8,=,1.3,=,1.4
EMP,MD7,38.12513,-121.497,SouthCentral,Lower Mokelumne River,1980,Spring,3,1980-03-11,1980-03-11T19:00:00Z,=,0.07,=,0.27,=,0.05
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1980,Spring,3,1980-03-11,1980-03-11T21:00:00Z,=,0.06,=,0.29,=,0.06
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1980,Spring,3,1980-03-12,1980-03-12T22:00:00Z,=,0.07,=,0.36,=,0.05
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1980,Spring,3,1980-03-12,1980-03-12T21:00:00Z,=,0.02,=,0.26,=,0.04
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1980,Spring,3,1980-03-12,1980-03-12T21:00:00Z,=,0.04,=,0.2,=,0.03
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1980,Spring,3,1980-03-12,1980-03-12T23:00:00Z,=,0.07,=,0.36,=,0.07
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1980,Spring,3,1980-03-12,1980-03-12T20:00:00Z,=,0.04,=,0.24,=,0.04
